,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
170,10.875,14.107,12.289,13.364,13.839,18.481,8.546,12.455,9.386,11.352,15.135,15.751,11.286,11.259,11.162,10.895,14.347,16.178,17.971,10.784,12.364,11.215,8.533,18.254,13.934,12.214,9.109,13.215,17.799,14.009,13.274,7.941,14.243,13.873,16.037,14.384,12.345,14.231,14.592,14.033,14.511,14.199,14.832,15.164,10.8,9.355,8.485,13.438,13.419,10.621,8.629,13.496,8.642,8.765,17.906,13.268,11.733,12.993,14.604,12.161,10.47,16.345,10.454,11.623,15.549,9.682,9.969,8.315,9.678,11.683,11.992,10.16,11.573,13.293,14.023,11.085,10.934,10.907,11.964,16.629,16.161,10.195,9.969,11.556,11.457,12.41,17.105,13.615,10.015,12.616,10.404,9.398,16.307,11.29,8.416,11.962,9.903,15.747,18.52,21.794,18.816,20.577,20.805,24.27,26.789,19.269,18.251,19.55,21.751,25.338,21.123,26.72,20.674,20.584,21.193,18.043,20.326,21.167,21.488,20.209,18.626,27.284,20.143,27.666,21.055,20.94,26.336,20.492,19.214,23.968,20.956,20.483,23.933,20.831,20.528,18.696,17.106,18.678,19.329,17.551,14.826,18.901,16.727,19.862,20.307,17.306,16.389,19.039,17.348,18.857,17.052,20.964,22.212,19.013,18.511,17.013,23.108,22.647,20.615,18.94,17.254,16.26,18.384,16.166,15.67,20.541,17.108,18.903,4.905,6.152,0,2.67,4.153,5.047,2.564,2.747,4.443,5.366,1.408,3.019,3.122,4.669,3.975,3.73,3.482,1.53,5,3.917,3.774,2.78,5.178,3.45,3.009,3.217,3.068,2.358,1.863,3.074,20.382,23.786,19.218,21.653,21.141,20.224,21.452,14.277,14.107,13.728,20.539,21.94,20.971,20.539,21.918,19.973,19.973,20.576,19.916,20.933,18.993,19.747,21.594,14.744,19.443,19.957,21.372,20.107,15.051,27.191,23.809,18.033,16.887,17.945,23.526,14.863,27.789,16.883,16.748,24.645,18.694,18.001,23.594,24.064,22.962,17.903,20.08,27.528,24.681,16.902,14.654,18.073,16.842,16.761,14.897,16.14,12.429,12.463,15.904,11.356,13.695,14.324,14.196,11.919,14.23,15.786,11.924,10.384,12.473,14.945,9.109,10.907,14.522,9.079,15.558,12.868,10.287,9.382,10.972,10.797,25.044,10.08,12.949,15.356,13.415,12.776,11.452,13.213,12.453,13.364,10.709,11.636,12.061,13.671,12.988,12.801,18.613,11.109,13.005,10.685,13.022,13.263,12.89
171,8.303,14.232,9.717,13.489,13.964,10.533,5.974,12.58,6.814,8.78,9.383,9.061,8.714,8.687,8.59,8.323,8.448,9.359,10.667,8.212,12.489,8.643,5.961,10.977,14.059,9.642,6.537,13.34,10.955,14.134,8.802,5.369,14.368,13.998,10.407,14.509,12.47,14.356,14.717,14.158,14.636,14.324,9.087,8.474,8.228,6.783,5.913,13.563,13.544,8.049,6.057,8.73,6.07,6.193,10.152,8.502,9.161,13.118,14.729,8.048,6.357,10.187,6.341,7.51,9.827,5.569,5.856,5.743,5.565,7.493,7.879,6.047,7.46,9.18,9.797,6.972,7.182,6.794,7.851,9.819,10.49,6.082,5.856,7.443,7.652,8.297,9.282,9.389,5.902,8.39,6.291,5.285,10.284,7.177,5.844,7.849,5.79,9.741,18.645,21.919,18.941,11.236,20.93,17.762,21.313,19.394,18.376,19.675,21.876,25.463,21.248,21.244,20.799,12.253,21.318,11.331,11.593,21.292,21.613,20.334,18.751,21.808,20.268,25.765,21.18,21.065,20.86,20.617,19.339,17.46,21.081,20.608,17.425,12.288,20.653,18.821,17.231,18.803,19.454,17.676,14.951,19.026,16.852,19.987,20.432,17.431,16.514,19.164,17.473,18.982,17.177,21.089,22.337,19.138,18.636,17.138,23.233,22.772,20.74,19.065,17.379,16.385,18.509,16.291,15.795,20.666,17.233,19.028,2.32,6.45,2.481,0,3.649,2.462,1.305,1.488,1.871,2.781,2.955,2.515,2.618,2.084,1.39,3.226,6.703,2.86,4.496,3.413,3.27,2.276,2.593,0.878,2.505,2.713,1.584,1.512,0.924,4.245,11.315,17.278,12.507,14.227,13.715,11.992,14.026,11.705,11.535,11.156,12.307,14.514,13.545,12.307,14.492,11.591,11.591,11.323,12.49,11.767,12.248,12.558,14.168,10.631,12.115,13.246,15.111,11.354,12.348,21.715,18.333,12.13,13.531,12.042,18.05,18.082,44.781,20.102,19.967,19.169,12.038,12.098,18.118,18.588,17.486,12,14.604,22.052,19.205,12.468,17.873,12.17,20.061,13.405,12.16,19.359,9.015,9.798,12.342,14.575,16.914,17.543,10.94,9.178,17.449,11.684,15.143,8.931,15.692,9.991,12.328,14.126,11.292,12.298,11.996,16.087,9.255,12.601,8.503,9.132,25.169,8.338,16.168,9.628,9.302,8.663,7.339,9.1,8.34,10.792,8.137,9.064,9.489,9.558,8.875,10.229,10.718,8.537,10.433,8.113,8.909,10.691,8.777
172,10.942,9.171,12.033,8.428,8.903,13.545,8.613,7.519,9.334,11.096,10.199,10.815,11.353,11.326,10.906,10.962,9.411,11.242,13.035,10.851,7.428,10.959,8.6,13.318,8.998,11.51,9.176,8.279,12.863,9.073,8.338,8.008,9.307,8.937,11.101,9.448,7.409,9.295,9.656,9.097,9.575,9.263,9.896,10.228,10.867,9.422,8.552,8.502,8.483,10.688,8.696,8.56,8.709,8.832,12.97,8.332,11.477,8.057,9.668,11.289,9.598,13.428,9.582,10.751,13.068,8.81,9.097,8.984,8.806,10.734,11.12,9.288,10.701,12.421,13.038,10.213,10.423,10.035,11.092,20.888,20.42,9.323,9.097,10.684,10.893,11.538,12.523,12.63,9.143,11.631,9.532,8.526,20.566,10.418,9.085,11.09,9.031,12.982,13.584,16.858,13.88,15.641,15.869,17.606,19.145,14.333,13.315,14.614,16.815,20.402,16.187,19.353,15.738,15.648,16.257,13.107,15.39,16.231,16.552,15.273,13.69,19.64,15.207,20.704,16.119,16.004,18.648,15.556,14.278,17.304,16.02,15.547,17.112,15.895,15.592,13.76,13.974,15.546,16.197,14.419,11.694,15.769,13.595,16.73,15.683,14.174,13.257,15.907,14.216,14.233,13.92,16.34,19.08,15.881,15.379,13.881,19.976,19.515,15.991,14.316,14.122,13.128,15.252,13.034,12.538,17.409,13.976,14.279,5.091,7.49,4.65,3.339,0,5.233,2.379,2.13,5.112,5.552,5.263,1.656,1.349,4.855,4.161,2.039,7.743,5.168,0.608,2.268,2.083,1.573,5.364,4.119,1.544,1.344,2.024,2.124,3.45,6.572,14.715,17.122,23.477,25.912,25.4,24.483,25.711,14.344,14.174,13.795,24.798,18.714,25.23,24.798,19.317,24.232,24.232,14.556,24.175,14.406,23.252,24.006,19.045,13.872,23.702,24.216,25.631,24.366,19.31,45.285,28.068,22.292,21.146,22.204,27.785,19.122,44.554,21.142,21.007,28.904,22.953,22.26,27.853,28.323,27.221,22.162,24.339,45.334,28.94,21.161,18.913,22.332,21.101,21.02,19.156,20.399,16.688,16.722,20.163,15.615,17.954,18.583,18.455,16.178,18.489,20.045,16.183,14.643,16.732,19.204,13.368,15.166,18.781,13.338,19.817,17.127,14.546,13.641,15.231,15.056,24.942,14.339,17.208,19.615,12.543,11.904,10.292,12.341,11.581,13.431,10.776,11.703,12.128,12.799,12.116,12.868,13.959,11.176,13.072,10.752,12.15,13.33,12.018
173,8.318,16.583,9.732,15.84,16.315,10.548,5.989,14.931,6.829,8.795,9.398,9.076,8.729,8.702,8.605,8.338,8.463,9.374,10.682,8.227,14.84,8.658,5.976,10.992,16.41,9.657,6.552,10.043,10.97,16.485,8.817,5.384,16.719,16.349,10.422,10.604,14.821,16.707,17.068,16.509,16.987,16.675,9.102,8.489,8.243,6.798,5.928,15.914,9.827,8.064,6.072,8.745,6.085,6.208,10.167,8.517,9.176,9.115,17.08,7.02,5.329,9.159,5.313,6.482,8.799,4.541,4.828,4.163,4.537,6.633,6.851,5.019,6.432,8.152,8.769,5.944,6.322,5.766,6.823,8.791,9.462,5.054,4.828,6.415,6.792,7.269,8.254,8.361,4.874,7.362,5.263,4.257,9.256,6.149,4.264,6.821,4.762,8.713,12.42,16.803,21.292,11.251,14.151,16.734,20.285,12.612,12.18,11.906,24.227,21.296,14.469,20.216,14.02,12.268,14.539,11.346,11.608,14.669,14.834,22.685,21.102,20.78,13.489,21.162,14.401,23.416,19.832,14.232,12.76,16.432,14.302,13.829,16.397,12.303,23.004,12.625,19.582,21.154,21.805,20.027,17.302,21.377,19.203,22.338,22.783,19.782,18.865,21.515,19.824,21.333,19.528,23.44,24.688,21.489,20.987,19.489,25.584,25.123,23.091,21.416,19.73,18.736,20.86,18.642,18.146,23.017,19.584,21.379,0.142,8.801,4.608,2.448,5.118,0,3.217,3.4,2.137,0.627,6.575,4.642,4.114,0.375,1.257,4.722,9.054,6.48,6.623,5.54,4.766,3.822,0.65,2.095,4.001,4.182,3.496,3.424,3.051,7.883,10.287,16.25,11.479,13.199,12.687,10.964,12.998,10.445,10.275,9.896,11.279,13.486,12.517,11.279,13.464,10.563,10.563,10.295,11.462,10.507,11.22,11.53,13.14,9.603,11.087,12.218,14.083,10.326,11.32,20.687,17.305,11.102,12.503,11.014,17.022,12.114,21.285,22.453,13.755,18.141,11.01,11.07,17.09,17.56,16.458,10.972,13.576,21.024,18.177,11.44,11.314,11.142,22.412,12.377,11.132,13.147,7.987,8.77,11.314,11.66,13.546,14.175,9.912,8.15,19.8,10.656,11.775,7.903,12.324,8.963,8.305,16.477,10.264,8.511,10.968,12.719,8.227,7.952,7.475,8.104,27.52,7.478,12.8,8.6,8.274,7.635,6.311,8.072,7.312,10.807,8.152,8.244,8.176,8.53,7.847,8.969,9.69,8.552,9.173,8.128,7.881,9.431,7.749
174,9.02,14.336,10.434,13.593,14.068,11.25,6.691,12.684,7.531,9.497,10.1,9.778,9.431,9.404,9.307,9.04,9.165,10.076,18.2,8.929,12.593,9.36,6.678,18.483,14.163,10.359,7.254,13.444,18.028,14.238,13.503,6.086,14.472,14.102,16.266,14.613,12.574,14.46,14.821,14.262,14.74,14.428,9.804,9.191,8.945,7.5,6.63,13.667,13.648,8.766,6.774,9.447,6.787,6.91,10.869,9.219,9.878,13.222,14.833,9.18,7.489,11.319,7.473,8.642,10.959,6.701,6.988,7.189,6.697,8.625,9.011,7.179,8.592,10.312,10.929,8.104,8.314,7.926,8.983,10.951,11.622,7.214,6.988,8.575,8.784,9.429,10.414,10.521,7.034,9.522,7.423,6.417,11.416,8.309,7.29,8.981,6.922,10.873,18.749,22.023,19.045,11.953,21.034,15.885,24.31,19.498,18.48,19.779,21.98,25.567,21.352,24.518,20.903,20.813,21.422,18.272,20.555,21.396,21.717,20.438,18.855,24.805,20.372,25.869,21.284,21.169,23.813,20.721,19.443,15.583,21.185,20.712,22.277,21.06,20.757,18.925,17.335,18.907,19.558,17.78,15.055,19.13,16.956,20.091,20.536,17.535,16.618,19.268,17.577,19.086,17.281,21.193,22.441,19.242,18.74,17.242,23.337,22.876,20.844,19.169,17.483,16.489,18.613,16.395,15.899,20.77,17.337,19.132,3.169,6.998,2.585,1.544,2.364,3.311,0,0.393,3.317,3.63,3.059,2.008,1.22,2.933,2.239,1.828,7.251,2.964,2.656,2.906,1.872,1.068,3.442,2.324,1.107,1.428,0.489,0.808,1.432,4.349,12.793,15.401,13.639,15.502,14.99,13.267,15.301,12.422,12.252,11.873,13.582,15.789,14.82,13.582,15.767,13.018,13.018,12.634,13.765,12.484,13.38,13.833,15.443,11.763,13.247,14.231,25.139,12.888,18.818,30.958,27.576,21.8,20.654,21.712,27.293,18.63,44.885,20.65,20.515,28.412,22.461,21.768,27.361,27.831,26.729,21.67,23.847,45.665,28.448,20.669,18.421,21.84,20.609,20.528,18.664,19.907,10.147,10.93,19.671,15.123,17.462,18.091,17.963,10.31,17.997,19.553,15.691,14.151,16.24,11.123,12.876,14.674,18.289,12.846,19.325,16.635,14.054,13.149,9.635,14.564,25.273,13.847,16.716,10.76,10.434,9.795,8.37,10.232,9.472,11.509,8.854,9.781,10.206,10.69,10.007,10.946,11.85,9.254,11.15,8.83,10.041,11.408,9.909
175,9.16,14.476,10.574,13.733,14.208,11.39,6.831,12.824,7.671,9.637,10.24,9.918,9.571,9.544,9.447,9.18,9.305,10.216,18.34,9.069,12.733,9.5,6.818,18.623,14.303,10.499,7.394,13.584,18.168,14.378,13.643,6.226,14.612,14.242,16.406,14.753,12.714,14.6,14.961,14.402,14.88,14.568,9.944,9.331,9.085,7.64,6.77,13.807,13.788,8.906,6.914,9.587,6.927,7.05,11.009,9.359,10.018,13.362,14.973,9.32,7.629,11.459,7.613,8.782,11.099,6.841,7.128,7.329,6.837,8.765,9.151,7.319,8.732,10.452,11.069,8.244,8.454,8.066,9.123,11.091,11.762,7.354,7.128,8.715,8.924,9.569,10.554,10.661,7.174,9.662,7.563,6.557,11.556,8.449,7.43,9.121,7.062,11.013,18.889,22.163,19.185,12.093,21.174,16.025,24.45,19.638,18.62,19.919,22.12,25.707,21.492,24.658,21.043,20.953,21.562,18.412,20.695,21.536,21.857,20.578,18.995,24.945,20.512,26.009,21.424,21.309,23.953,20.861,19.583,15.723,21.325,20.852,22.417,21.2,20.897,19.065,17.475,19.047,19.698,17.92,15.195,19.27,17.096,20.231,20.676,17.675,16.758,19.408,17.717,19.226,17.421,21.333,22.581,19.382,18.88,17.382,23.477,23.016,20.984,19.309,17.623,16.629,18.753,16.535,16.039,20.91,17.477,19.272,3.309,6.911,2.725,1.684,2.067,3.451,0.345,0,3.457,3.77,3.199,2.285,0.923,3.073,2.379,1.531,7.164,3.104,2.359,2.819,1.575,0.771,3.582,2.464,0.81,1.131,0.192,0.948,1.572,5.993,12.933,15.541,13.779,15.642,15.13,13.407,15.441,12.562,12.392,12.013,13.722,15.929,14.96,13.722,15.907,13.158,13.158,12.774,13.905,12.624,13.52,13.973,15.583,11.903,13.387,14.371,25.052,13.028,18.731,30.871,27.489,21.713,20.567,21.625,27.206,18.543,45.025,20.563,20.428,28.325,22.374,21.681,27.274,27.744,26.642,21.583,23.76,45.805,28.361,20.582,18.334,21.753,20.522,20.441,18.577,19.82,10.287,11.07,19.584,15.036,17.375,18.004,17.876,10.45,17.91,19.466,15.604,14.064,16.153,11.263,12.789,14.587,18.202,12.759,19.238,16.548,13.967,13.062,9.775,14.477,25.413,13.76,16.629,10.9,10.574,9.935,8.51,10.372,9.612,11.649,8.994,9.921,10.346,10.83,10.147,11.086,11.99,9.394,11.29,8.97,10.181,11.548,10.049
176,8.569,16.565,10.854,15.822,16.297,11.67,7.111,14.913,7.951,9.891,10.52,10.198,8.98,8.953,9.727,8.589,9.585,10.496,11.804,8.478,14.822,9.78,7.098,12.114,16.392,10.779,7.674,15.673,20.257,16.467,9.939,6.506,16.701,16.331,11.544,16.842,14.803,16.689,17.05,16.491,16.969,16.657,10.224,9.611,8.494,7.92,7.05,15.896,15.877,8.315,7.194,9.867,7.207,7.33,11.289,9.639,10.298,15.451,17.062,7.322,5.631,9.461,5.615,6.784,9.101,4.843,5.13,5.017,4.839,6.767,7.153,5.321,6.734,8.454,9.071,6.246,6.456,6.068,7.125,9.093,9.764,5.356,5.13,6.717,6.926,7.571,8.556,8.663,5.176,7.664,5.565,4.559,9.558,6.451,5.118,7.123,5.064,9.015,20.978,17.105,21.274,12.373,23.263,17.036,20.587,21.727,20.709,22.008,24.209,21.598,23.581,20.518,23.132,23.042,23.651,12.468,12.73,23.625,23.946,22.667,21.084,21.082,22.601,21.464,23.513,23.398,20.134,22.95,21.672,16.734,23.414,22.941,16.699,23.289,22.986,21.154,19.564,21.136,21.787,20.009,17.284,21.359,19.185,22.32,22.765,19.764,18.847,21.497,19.806,21.315,19.51,23.422,24.67,21.471,20.969,19.471,25.566,25.105,23.073,21.398,19.712,18.718,20.842,18.624,18.128,22.999,19.566,21.361,1.866,8.783,4.135,1.864,5.303,2.008,3.4,3.583,0,2.331,4.609,4.169,4.272,1.634,1.41,4.88,9.036,4.514,6.15,5.067,4.924,3.93,2.139,1.372,4.159,4.367,3.679,3.203,2.578,7.865,10.589,16.552,11.781,13.501,12.989,11.266,13.3,10.747,10.577,10.198,11.581,13.788,12.819,11.581,13.766,10.865,10.865,10.597,11.764,10.809,11.522,11.832,13.442,9.905,11.389,12.52,14.385,10.628,11.622,20.989,17.607,11.404,12.805,11.316,17.324,12.416,21.587,22.435,14.057,18.443,11.312,11.372,17.392,17.862,16.76,11.274,13.878,21.326,18.479,11.742,11.616,11.444,22.394,12.679,11.434,13.449,8.289,9.072,11.616,16.908,19.247,19.876,10.214,8.452,19.782,10.958,17.476,8.205,18.025,9.265,8.439,16.459,10.566,14.631,11.27,18.42,8.529,8.086,7.777,8.406,27.502,7.612,18.501,8.902,8.576,7.937,6.613,8.374,7.614,11.058,7.575,8.546,8.478,8.832,8.149,9.271,9.992,7.897,9.475,7.659,8.183,9.733,8.051
177,8.852,17.184,10.266,16.441,16.916,11.082,6.523,15.532,7.363,9.329,9.932,9.61,9.263,9.236,9.139,8.872,8.997,9.908,11.216,8.761,15.441,9.192,6.51,11.526,17.011,10.191,7.086,16.292,11.504,17.086,9.351,5.918,17.32,16.95,10.956,17.461,15.422,17.308,17.669,17.11,17.588,17.276,9.636,9.023,8.777,7.332,6.462,16.515,16.496,8.598,6.606,9.279,6.619,6.742,10.701,9.051,9.71,9.649,17.681,6.872,5.393,8.86,5.735,6.334,8.5,4.605,4.529,3.756,4.959,6.226,7.273,5.394,6.854,8.574,8.47,5.339,5.915,5.467,7.245,9.483,9.163,5.476,4.529,6.837,6.385,6.97,8.676,8.062,5.296,7.063,5.638,4.679,8.957,5.85,3.857,6.522,5.184,8.414,21.597,17.225,21.893,11.785,14.685,17.156,20.707,13.146,21.328,12.44,24.828,21.718,15.003,20.638,14.554,12.802,15.073,11.88,12.142,24.244,15.368,23.286,21.703,21.202,14.023,21.584,14.935,24.017,20.254,23.569,13.294,16.854,14.836,14.363,16.819,12.837,23.605,21.773,20.183,21.755,22.406,20.628,17.903,21.978,19.804,22.939,23.384,20.383,19.466,22.116,20.425,21.934,20.129,24.041,25.289,22.09,21.588,20.09,26.185,25.724,23.692,22.017,20.331,19.337,21.461,19.243,18.747,23.618,20.185,21.98,0.676,9.402,4.978,2.818,5.488,0.616,3.587,3.77,2.779,0,7.176,5.012,4.484,0.909,1.627,5.092,9.655,7.081,6.993,5.91,5.136,4.192,0.88,2.696,4.371,4.552,3.866,3.794,3.421,8.484,10.709,16.672,11.901,13.621,13.109,11.386,13.42,10.867,10.697,10.318,11.701,13.908,12.939,11.701,13.886,10.985,10.985,10.717,11.884,10.929,11.642,11.952,13.562,10.025,11.509,12.64,14.505,10.748,11.021,21.109,17.727,11.524,12.204,11.436,17.444,11.815,21.707,23.054,13.456,18.563,11.432,11.492,17.512,17.982,16.88,11.394,13.998,21.446,18.599,12.219,11.015,11.564,23.013,12.078,10.833,12.848,7.688,8.471,11.015,11.344,13.23,13.859,9.613,7.851,14.47,10.357,11.459,7.823,12.008,8.664,7.898,10.796,9.965,8.104,10.669,12.403,8.147,7.545,7.387,8.024,28.121,7.071,12.484,8.301,8.696,8.057,6.733,8.494,7.734,11.341,7.695,8.666,8.598,8.952,8.269,9.391,10.112,8.017,9.595,8.662,8.303,9.853,8.171
178,11.464,14.696,12.878,13.953,14.428,19.07,9.135,13.044,9.975,11.941,15.724,16.34,11.875,11.848,11.751,11.484,14.936,16.767,18.56,11.373,12.953,11.804,9.122,18.843,14.523,12.803,9.698,13.804,18.388,14.598,13.863,8.53,14.832,14.462,16.626,14.973,12.934,14.82,15.181,14.622,15.1,14.788,15.421,15.753,11.389,9.944,9.074,14.027,14.008,11.21,9.218,14.085,9.231,9.354,18.495,13.857,12.322,13.582,15.193,14.043,11.059,15.592,11.043,13.745,14.796,10.271,10.558,8.904,10.267,10.93,12.581,10.749,12.162,16.554,13.27,11.674,10.181,11.841,12.553,15.876,15.408,10.784,10.558,12.145,10.704,13.303,16.352,12.862,10.604,11.863,10.993,9.987,15.554,13.171,9.005,13.843,10.492,14.994,19.109,23.586,19.405,21.166,21.394,23.517,26.036,19.858,18.84,20.139,22.34,27.047,21.712,25.967,21.263,21.173,21.782,18.632,20.915,21.756,22.077,20.798,19.215,26.531,20.732,26.913,21.644,21.529,25.583,21.081,19.803,23.215,21.545,21.072,23.18,21.42,21.117,19.285,17.695,19.267,19.918,18.14,15.415,19.49,17.316,20.451,20.896,17.895,16.978,19.628,17.937,19.446,17.641,21.553,22.801,19.602,19.1,17.602,23.697,23.236,21.204,19.529,17.843,16.849,18.973,16.755,16.259,21.13,17.697,19.492,5.494,2.879,1.408,3.259,4.742,5.636,3.153,3.336,5.032,5.955,0,3.608,3.711,5.258,4.564,4.319,2.616,0.272,5.589,4.506,4.363,3.369,5.767,4.039,3.598,3.806,3.657,2.947,2.452,1.631,19.629,23.033,18.465,20.9,20.388,19.471,20.699,20.46,20.29,20.667,19.786,21.187,20.218,19.786,21.165,19.22,19.22,19.823,19.163,20.18,18.24,18.994,20.841,18.17,18.69,19.204,20.619,19.354,14.298,26.438,23.056,17.28,16.134,17.192,22.773,14.11,27.036,16.13,15.995,23.892,17.941,17.248,22.841,23.311,22.209,17.15,19.327,26.775,23.928,16.149,13.901,17.32,16.089,16.008,14.144,15.387,11.676,11.71,15.151,10.603,12.942,13.571,13.443,11.166,13.477,15.033,11.171,9.631,11.72,14.192,8.356,10.154,13.769,8.326,14.805,12.115,9.534,8.629,10.219,10.044,15.394,9.327,12.196,14.603,17.28,13.365,12.041,17.573,13.042,13.953,11.298,12.225,12.65,16.778,13.577,13.39,17.86,11.698,13.594,11.274,13.611,13.852,13.479
179,10.586,10.812,12,10.069,10.544,15.186,8.257,9.16,9.097,11.063,11.84,12.456,10.997,10.97,10.873,10.606,11.052,12.883,14.676,10.495,9.069,10.926,8.244,14.959,10.639,11.925,8.82,9.92,14.504,10.714,9.979,7.652,10.948,10.578,12.742,11.089,9.05,10.936,11.297,10.738,11.216,10.904,11.537,11.869,10.511,9.066,8.196,10.143,10.124,10.332,8.34,10.201,8.353,8.476,14.611,9.973,11.444,9.698,11.309,10.331,8.64,19.033,8.624,9.793,12.11,7.852,8.139,8.026,7.848,9.776,10.162,8.33,9.743,11.463,12.08,9.255,9.465,9.077,10.134,19.317,18.849,8.365,8.139,9.726,14.145,10.58,11.565,11.672,8.185,10.673,8.574,7.568,18.995,9.46,8.127,10.132,8.073,18.435,15.225,18.499,15.521,17.282,17.51,26.958,29.477,15.974,14.956,16.255,18.456,22.043,17.828,29.408,17.379,17.289,17.898,14.748,17.031,17.872,18.193,16.914,15.331,29.972,16.848,22.345,17.76,17.645,20.289,17.197,15.919,26.656,17.661,17.188,26.621,17.536,17.233,15.401,14.393,15.965,16.616,14.838,12.113,16.188,14.014,17.149,17.594,14.593,13.676,16.326,14.635,16.144,14.339,18.251,19.499,16.3,15.798,14.3,20.395,19.934,17.902,16.227,14.541,13.547,15.671,13.453,12.957,17.828,14.395,16.19,4.603,5.919,3.079,2.381,2.375,4.745,1.868,1.899,4.154,5.064,3.692,0,1.516,4.367,3.673,2.387,6.172,3.597,2.485,1.402,2.431,1.085,4.876,3.161,1.672,1.439,1.793,1.105,1.879,5.001,13.598,26.474,21.906,24.341,23.829,22.912,24.14,13.988,13.818,13.439,23.227,24.628,23.659,23.227,24.606,22.661,22.661,13.606,22.604,14.05,21.681,22.435,24.282,12.914,22.131,22.645,24.06,22.795,17.739,29.879,26.497,20.721,19.575,20.633,26.214,17.551,44.188,19.571,19.436,27.333,21.382,20.689,26.282,26.752,25.65,20.591,22.768,30.216,27.369,19.59,17.342,20.761,19.53,19.449,17.585,18.828,15.117,15.151,18.592,14.044,16.383,17.012,16.884,14.607,16.918,18.474,14.612,13.072,15.161,17.633,11.797,13.595,17.21,11.767,18.246,15.556,12.975,12.07,13.66,13.485,24.576,12.768,15.637,18.044,11.585,10.946,9.622,11.383,10.623,13.075,10.42,11.347,11.772,11.841,11.158,12.512,13.001,10.82,12.716,10.396,11.192,12.974,11.06
180,10.094,10.136,11.508,9.393,9.868,14.51,7.765,8.484,8.605,10.571,11.164,10.852,10.505,10.478,10.381,10.114,10.239,11.15,14,10.003,8.393,10.434,7.752,14.283,9.963,11.433,8.328,9.244,13.828,10.038,9.303,7.16,10.272,9.902,12.066,10.413,8.374,10.26,10.621,10.062,10.54,10.228,10.861,10.265,10.019,8.574,7.704,9.467,9.448,9.84,7.848,9.525,7.861,7.984,13.935,9.297,10.952,9.022,10.633,10.503,8.812,12.642,8.796,9.965,12.282,8.024,8.311,8.198,8.02,9.948,10.334,8.502,9.915,11.635,12.252,9.427,9.637,9.249,10.306,12.274,12.945,8.537,8.311,9.898,10.107,10.752,11.737,11.844,8.357,10.845,8.746,7.74,12.739,9.632,8.299,10.304,8.245,12.196,14.549,17.823,14.845,16.606,16.834,18.571,20.11,15.298,14.28,15.579,17.78,21.367,17.152,20.318,16.703,16.613,17.222,14.072,16.355,17.196,17.517,16.238,14.655,20.605,16.172,21.669,17.084,16.969,19.613,16.521,15.243,18.269,16.985,16.512,18.077,16.86,16.557,14.725,18.242,19.814,20.465,18.687,15.962,20.037,17.863,20.998,21.443,18.442,17.525,20.175,18.484,19.993,18.188,22.1,23.348,20.149,19.647,18.149,24.244,23.783,21.751,20.076,18.39,17.396,19.52,17.302,16.806,21.677,18.244,20.039,4.243,7.185,3.492,2.553,1.546,4.385,1.385,1.136,4.326,4.704,3.561,1.789,0,4.007,3.313,1.011,7.438,3.466,1.838,2.401,1.055,0.787,4.516,3.333,0.42,0.787,1.03,1.338,2.292,6.267,13.867,18.087,23.172,25.607,25.095,14.341,25.406,13.496,13.326,12.947,14.656,25.894,24.925,14.656,25.872,14.092,14.092,13.708,23.87,13.558,22.947,23.701,25.548,13.086,23.397,23.911,25.326,13.962,19.005,31.145,27.763,21.987,20.841,21.899,27.48,18.817,44.687,20.837,20.702,28.599,22.648,21.955,27.548,28.018,26.916,21.857,24.034,45.467,28.635,20.856,18.608,22.027,20.796,20.715,18.851,20.094,11.47,12.253,19.858,15.31,17.649,18.278,18.15,11.633,18.184,19.74,15.878,14.338,16.427,18.899,13.063,14.861,18.476,13.033,19.512,16.822,14.241,13.336,14.926,14.751,25.075,14.034,16.903,12.083,11.757,11.118,9.444,11.555,10.795,12.583,9.928,10.855,11.28,12.013,11.33,12.02,13.173,10.328,12.224,9.904,11.364,12.482,11.232
